t,λ1,δ1,λ2,δ2,λ3,δ3,λ4,δ4,λ5,δ5,λ6,δ6,λ7,δ7,λ8,δ8,λ9,δ9,λ10,δ10
328.0,29.618789637886525,33.0,29.619672796487688,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68674818123609,33.0,29.666815524805248,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.704201841500918,33.0
329.0,29.618789637886525,33.0,29.619672796487688,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68674818123609,33.0,29.666815524805248,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.708225753685127,33.0
330.0,29.618789637886525,33.0,29.619672796487688,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68674818123609,33.0,29.67076431166105,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.708225753685127,33.0
331.0,29.619531704642046,33.0,29.619672796487688,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.67076431166105,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.70822575368516,33.0
332.0,29.619531704642046,33.0,29.623723062030315,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.67076431166105,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.709037585874604,33.0
333.0,29.619531704642046,33.0,29.623723062030315,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.67076431166105,33.0,29.63228069280467,33.0,29.71189248630661,33.0,29.709037585874604,33.0
334.0,29.619531704642046,33.0,29.623723062030315,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.67076431166105,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.709037585874604,33.0
335.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.67179647401224,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
336.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.684251354967714,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
337.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.684251354967714,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
338.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.684251354967714,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
339.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.684251354967714,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
340.0,29.619531704642046,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.68754367139396,33.0,29.684251354967714,33.0,29.63577211057829,33.0,29.71189248630661,33.0,29.71205382277659,33.0
341.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684251354967714,33.0,29.643700685868804,33.0,29.71189248630661,33.0,29.712447001972585,33.0
342.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684659177567877,33.0,29.643700685868804,33.0,29.71189248630661,33.0,29.712447001972585,33.0
343.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684659177567877,33.0,29.643700685868854,33.0,29.713889658206025,33.0,29.712447001972585,33.0
344.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684659177567877,33.0,29.643700685868854,33.0,29.71394247640468,33.0,29.71244700197263,33.0
345.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684659177567877,33.0,29.643700685868854,33.0,29.71394247640468,33.0,29.71244700197263,33.0
346.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.684659177567877,33.0,29.643700685868854,33.0,29.714460293211566,33.0,29.71244700197263,33.0
347.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530887927,33.0,29.687745025880474,33.0,29.644060883086023,33.0,29.714460293211566,33.0,29.71244700197263,33.0
348.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.687745025880474,33.0,29.644060883086023,33.0,29.714460293211566,33.0,29.71244700197263,33.0
349.0,29.633546046068773,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.687745025880474,33.0,29.647409247319363,33.0,29.714460293211566,33.0,29.71244700197263,33.0
350.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.687745025880474,33.0,29.647409247319363,33.0,29.714460293211566,33.0,29.71244700197263,33.0
351.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649031888039854,33.0,29.714460293211566,33.0,29.71244700197263,33.0
352.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649031888039854,33.0,29.71453279693401,33.0,29.71244700197263,33.0
353.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649031888039854,33.0,29.717028454096813,33.0,29.71244700197263,33.0
354.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649194494423924,33.0,29.717028454096813,33.0,29.71244700197263,33.0
355.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649194494423924,33.0,29.717028454096813,33.0,29.71244700197263,33.0
356.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649194494423924,33.0,29.717028454096813,33.0,29.71244700197263,33.0
357.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649194494424034,33.0,29.717028454096813,33.0,29.71244700197263,33.0
358.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688423448931484,33.0,29.649199345330523,33.0,29.717028454096813,33.0,29.71244700197263,33.0
359.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.656839885227118,33.0,29.717028454096813,33.0,29.71244700197263,33.0
360.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.656839885227118,33.0,29.717028454096813,33.0,29.71244700197263,33.0
361.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.656839885227118,33.0,29.717028454096813,33.0,29.71244700197263,33.0
362.0,29.633880545466848,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.656839885227118,33.0,29.717028454096813,33.0,29.71244700197263,33.0
363.0,29.63944578882506,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.656839885227118,33.0,29.717028454096813,33.0,29.71244700197263,33.0
364.0,29.63944578882506,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.658262085016354,33.0,29.717028454096813,33.0,29.71244700197263,33.0
365.0,29.63944578882506,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.688442725579012,33.0,29.658262085016354,33.0,29.717028454096813,33.0,29.71244700197263,33.0
366.0,29.63944578882506,33.0,29.625214872555066,33.0,29.54781566634223,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.693406750501072,33.0,29.658262085016354,33.0,29.717028454096813,33.0,29.7127220033154,33.0
367.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.693406750501072,33.0,29.659864069648304,33.0,29.717028454096813,33.0,29.7127220033154,33.0
368.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.693406750501072,33.0,29.66065476945961,33.0,29.717028454096813,33.0,29.7127220033154,33.0
369.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.695532546022083,33.0,29.66065476945961,33.0,29.717028454096813,33.0,29.7127220033154,33.0
370.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.701519985500916,33.0,29.661723180439672,33.0,29.71948176482314,33.0,29.7127220033154,33.0
371.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.701519985500916,33.0,29.661723180439672,33.0,29.71948176482314,33.0,29.7127220033154,33.0
372.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.701519985500916,33.0,29.661723180439672,33.0,29.71948176482314,33.0,29.7127220033154,33.0
373.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.701519985500916,33.0,29.66206170394329,33.0,29.71948176482314,33.0,29.7127220033154,33.0
374.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.701519985500916,33.0,29.66206170394329,33.0,29.71948176482314,33.0,29.7127220033154,33.0
375.0,29.63944578882506,33.0,29.625214872555066,33.0,29.55770499827964,33.0,29.590278788974935,33.0,29.578234346220007,33.0,29.694415530888158,33.0,29.70188985421896,33.0,29.66206170394329,33.0,29.71948176482314,33.0,29.7127220033154,33.0
