k1,k2,ka,k1_avg,k2_avg,ka_avg,ξ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
37.0,8.0,22.5,37.00499999999999,7.9975999999999985,22.5013,-0.33576926,0.0,17.70086212,0.78842566,11.72135995,1.33154033,0.08022892,0.85570367
37.0,9.0,23.0,37.00692000000001,8.97656,22.99174,-0.31951104,0.0,18.27867512,1.11491092,12.3845788,1.52646247,0.37962867,0.77243221
37.0,10.0,23.5,37.03232,10.02108,23.52669999999999,-0.29353772,0.0,18.17160008,1.35003043,12.79629339,1.36708469,0.44088563,0.84930979
37.0,11.0,24.0,37.09628000000001,11.044160000000002,24.07022,-0.2648448,0.02,18.13444687,1.9347611,13.22949595,1.75834565,0.58143715,0.80235991
37.0,12.0,24.5,36.98071999999999,11.99132,24.486019999999993,-0.27626993,0.0,18.27875201,2.35900771,13.19908871,1.27525061,0.44428135,0.83452737
37.0,13.0,25.0,37.01700000000002,12.965559999999998,24.991280000000007,-0.2205318,0.0,17.95268775,2.81315246,13.94157602,1.40394209,0.69142914,0.88388517
37.0,14.0,25.5,36.94976,13.96172,25.455740000000002,-0.19667074,0.02,17.50069249,3.08002881,13.96482935,1.6090737,0.80668808,1.0302112
37.0,15.0,26.0,36.97108,14.974359999999999,25.972719999999995,-0.19966872,0.02,18.00365276,3.82265232,14.35105891,1.37764156,0.74118387,0.91046947
37.0,16.0,26.5,37.080639999999995,16.014879999999998,26.547760000000004,-0.17835095,0.02,18.39252668,4.36556164,15.06292845,1.18208942,0.81807532,0.81630095
37.0,17.0,27.0,37.02332,16.982680000000002,27.002999999999993,-0.15016911,0.02,18.19550612,4.96015562,15.40350546,1.27026481,0.757165,0.8547615
37.0,18.0,27.5,36.981959999999994,17.989240000000002,27.48559999999999,-0.11128867,0.04,17.68669065,5.46204976,15.64998522,1.35892387,0.98270117,0.88833397
37.0,19.0,28.0,36.98523999999999,18.988840000000003,27.987039999999997,-0.12326321,0.04,18.21298889,5.915567,15.89877668,1.30085011,1.01968782,0.67501783
37.0,20.0,28.5,37.020360000000004,20.013080000000002,28.516719999999996,-0.09662504,0.12,18.14077959,6.52994981,16.25293523,1.68511276,1.03004862,0.78231547
37.0,21.0,29.0,37.004000000000005,21.0098,29.00689999999999,-0.05481764,0.14,17.84987324,7.24461386,16.74204282,1.60947099,1.04420854,0.88892896
37.0,22.0,29.5,37.01688000000001,22.03080000000001,29.52384000000001,-0.04486262,0.26,17.74748029,7.90532159,16.8805763,1.39038621,1.05261441,0.97548511
37.0,23.0,30.0,36.98767999999999,23.02548,30.006580000000003,-0.00748798,0.44,17.85521139,8.76606916,17.59963184,1.52131006,0.86965491,0.92080352
37.0,24.0,30.5,37.00244,23.990639999999996,30.49654,-0.01580556,0.36,18.23472102,9.17652657,17.8245918,1.55818652,1.06046465,0.87292289
37.0,25.0,31.0,36.998839999999994,25.018480000000004,31.008660000000006,0.00642941,0.56,18.38920583,9.6550346,18.44419605,1.09205016,1.06551522,0.80537273
37.0,26.0,31.5,37.00328000000001,26.022519999999997,31.512899999999995,0.03700752,0.7,18.03760459,10.42325924,18.61318564,1.3108978,1.27790534,1.04049803
37.0,27.0,32.0,36.956559999999996,26.992399999999996,31.974480000000003,0.06156472,0.76,18.1703855,11.35029221,19.20508171,1.29162367,1.02731381,0.95466964
37.0,28.0,32.5,37.056319999999985,28.000959999999992,32.52864,0.06896949,0.78,18.47771029,11.87840606,19.67325206,1.35766986,1.19733713,0.98005297
37.0,29.0,33.0,36.994159999999994,29.008360000000007,33.00126,0.09226431,0.82,18.24323959,12.42363511,19.84291844,1.28873767,1.26961715,1.0860319
37.0,30.0,33.5,37.045120000000004,29.956159999999997,33.50064,0.11696858,0.92,18.09502354,12.98676081,20.17756134,1.51813074,1.37581338,1.06818614
37.0,31.0,34.0,37.049080000000004,30.981759999999998,34.01541999999999,0.1575726,0.98,17.80995066,13.6948542,20.55323895,1.59902408,1.49718037,1.14173956
37.0,32.0,34.5,37.03340000000001,32.0676,34.5505,0.13181414,0.96,18.46698697,14.46099858,20.80856685,1.30759545,1.30147725,1.10142581
37.0,33.0,35.0,37.008160000000004,33.0162,35.01218000000001,0.18521488,0.98,18.23915788,15.12506318,21.6007523,1.3390344,1.24082384,0.97236899
37.0,34.0,35.5,37.02384,33.95839999999999,35.49112,0.19903604,1.0,17.98337952,16.0573298,21.73575616,1.38647914,1.40558924,1.08971548
37.0,35.0,36.0,36.9698,35.051,36.010400000000004,0.23894893,1.0,17.95355285,16.22532989,22.35647068,1.24134114,1.48190258,1.00559353
37.0,36.0,36.5,37.00599999999999,36.045159999999996,36.52558,0.22360744,1.0,18.10550708,17.48789016,22.63449056,1.37066768,1.26612565,1.10994738
37.0,37.0,37.0,37.01896,36.96439999999999,36.99168,0.22976017,1.0,17.75711045,17.96469109,22.9149822,1.43356564,1.35538047,1.21002374
37.0,38.0,37.5,37.01316,37.982879999999994,37.498020000000004,0.21624133,1.0,17.91572412,18.45889693,23.16315926,1.74797205,1.48183395,1.33857844
37.0,39.0,38.0,36.958,39.01112,37.98456,0.2052876,1.0,18.15007236,19.50314938,23.74405192,1.3439369,1.28130169,1.16142014
37.0,40.0,38.5,37.00228,39.93976000000001,38.471019999999996,0.1790259,0.98,17.90750566,20.31531831,23.9592079,1.35458901,1.19642326,1.08860091
37.0,41.0,39.0,36.966519999999974,40.97271999999999,38.96961999999999,0.17537757,1.0,18.09786227,21.17959683,24.88528936,1.61069948,1.34146702,0.84924295
37.0,42.0,39.5,37.041199999999996,42.03572000000001,39.53846000000001,0.15064371,1.0,18.09533422,21.84586136,25.08691372,1.33626908,1.37591245,1.1241221
37.0,43.0,40.0,36.99372,42.90491999999999,39.94932,0.15441457,0.96,17.71837539,21.84464579,25.20475743,1.43880675,1.8165169,1.57532392
37.0,44.0,40.5,36.952960000000004,43.990520000000004,40.47174,0.11914306,0.94,18.08441858,23.0497777,25.75401323,1.38075619,1.95067555,1.00118828
37.0,45.0,41.0,37.00420000000001,44.98948,40.99684,0.10214233,1.0,18.11777968,24.00280029,26.36288667,1.22806399,1.5848621,1.05225596
37.0,46.0,41.5,37.03988,46.05564,41.54775999999999,0.08660421,0.92,17.88078057,24.93633438,27.00770665,1.35195186,1.5000667,0.82400355
37.0,47.0,42.0,37.010920000000006,47.0494,42.030159999999995,0.07303886,0.8,18.03547796,25.35365361,27.06786882,1.48759762,1.62965107,1.39258476
37.0,48.0,42.5,37.030319999999996,47.99028000000001,42.51030000000001,0.06109836,0.84,18.46101603,26.20693691,27.7170645,1.3393029,1.58163484,1.02833618
37.0,49.0,43.0,36.912119999999994,48.98824,42.95018,0.04399206,0.74,18.06375658,26.63392112,27.69848713,1.49429307,1.67138299,1.11887492
37.0,50.0,43.5,37.02516,49.96692,43.49604,0.03164158,0.68,18.14043037,27.59091212,28.35801486,1.40856136,1.71177624,0.96228732
37.0,51.0,44.0,36.976119999999995,50.975519999999996,43.97582000000001,0.00647763,0.5,17.77054741,28.60002962,28.72424594,1.40476788,1.47416333,1.19474153
37.0,52.0,44.5,36.93648000000001,52.03403999999998,44.48526,-0.0057784,0.44,17.88140939,29.43591543,29.22819519,1.44970666,1.28586611,1.25311976
37.0,53.0,45.0,37.06191999999999,52.99071999999999,45.026319999999984,-0.02554739,0.26,18.11242565,30.43956195,29.59024429,1.51174878,1.91343796,1.32043183
37.0,54.0,45.5,37.007039999999996,53.980480000000014,45.493759999999995,-0.02167749,0.24,18.07243686,30.6087896,29.81809499,1.79492575,1.9154132,1.44907292
37.0,55.0,46.0,37.02191999999998,54.9454,45.98366000000001,-0.0372409,0.28,17.90343047,31.29375886,30.00728241,1.4081845,2.05244467,1.41049892
37.0,56.0,46.5,36.9532,55.96103999999998,46.457120000000025,-0.05107215,0.1,18.22741416,32.58674941,30.87289098,1.274537,1.64569828,1.22497653
37.0,57.0,47.0,36.97128,57.05728,47.01428,-0.05928677,0.14,18.14983144,33.35572738,31.32879781,1.49862627,1.55456323,1.36328134
37.0,58.0,47.5,36.99076,57.96979999999999,47.48027999999999,-0.06062205,0.08,17.97769318,33.64725699,31.55458886,1.43807858,1.67730996,1.24120728
37.0,59.0,48.0,37.00655999999999,58.99596000000001,48.001259999999995,-0.0704449,0.08,17.88982691,34.48941298,31.96483862,1.77163828,2.01233012,1.09726018
37.0,60.0,48.5,36.96296000000001,60.025279999999995,48.49411999999998,-0.06921496,0.18,17.89780162,35.258382,32.70532365,1.06639673,2.10911091,1.25779729
37.0,61.0,49.0,36.97320000000001,61.01532,48.994260000000004,-0.08280694,0.06,18.21962988,36.21741081,33.15013641,1.32803638,1.85579293,1.18062251
37.0,62.0,49.5,36.98016000000001,61.96172000000001,49.47094000000001,-0.09714321,0.06,17.92934841,36.49264255,32.86608968,1.58313509,2.02058689,1.54763204
37.0,63.0,50.0,37.02208,63.006919999999994,50.014500000000005,-0.11458587,0.0,17.80558035,37.92386238,33.52319228,1.19448198,1.8602159,1.40602635
37.0,64.0,50.5,36.96452,64.00268000000001,50.4836,-0.11466066,0.02,17.78913161,38.72355353,34.23182299,1.53794918,1.76158489,1.11254034
37.0,65.0,51.0,36.9884,65.03668000000002,51.01254000000001,-0.12507902,0.02,18.11864641,39.53341596,34.53245703,1.4108277,1.66183608,1.30262209
37.0,66.0,51.5,36.97012,65.96376000000001,51.46694,-0.11824868,0.0,17.95414312,39.97847708,35.20761196,1.62902112,1.65578521,1.07202794
37.0,67.0,52.0,36.99164,67.01556000000001,52.0036,-0.13488322,0.0,17.59040318,41.1536007,35.54440167,1.61973983,1.85955017,1.26951343
37.0,68.0,52.5,37.00983999999999,68.08012,52.54497999999998,-0.13922786,0.0,17.79395356,41.80071439,35.93079931,1.6052554,1.90324054,1.15528182
37.0,69.0,53.0,37.00428,68.95935999999999,52.98182000000001,-0.14818183,0.0,18.17238801,42.59797313,36.23051366,1.26384162,2.07101267,1.4690157
37.0,70.0,53.5,37.027519999999996,69.94200000000001,53.48475999999998,-0.15454031,0.02,18.22663123,43.15496948,36.37299306,1.12910734,2.48205856,1.19946562
37.0,71.0,54.0,37.009840000000004,70.96524000000001,53.98754000000002,-0.16376447,0.0,17.75484563,44.36443343,37.04024392,1.5073555,1.97273788,1.60472241
37.0,72.0,54.5,37.07852,71.92667999999999,54.5026,-0.16406838,0.0,18.15493009,45.13402109,37.68930489,1.45978555,1.94840837,1.30088491
37.0,73.0,55.0,37.04996,72.93623999999998,54.9931,-0.15837181,0.02,17.77207591,45.24395006,37.97699288,1.7106891,2.51100754,1.44841219
37.0,74.0,55.5,36.994719999999994,74.024,55.50935999999999,-0.16701171,0.02,17.79437878,45.97433936,38.18540522,1.44045477,2.51277102,1.3311754
37.0,75.0,56.0,37.04612000000001,75.08355999999998,56.06483999999998,-0.18721616,0.0,17.62191758,47.40084461,38.43287594,1.30954808,2.80017689,1.45386926
37.0,76.0,56.5,36.89988,76.10200000000003,56.50094,-0.18288266,0.0,17.97870814,48.1423178,39.2600556,1.19774672,2.32107345,1.20400279
37.0,77.0,57.0,36.99844,76.95827999999997,56.97836,-0.19794869,0.0,18.11198102,49.04744885,39.3069451,1.42890664,1.86708224,1.51885281
37.0,78.0,57.5,36.97695999999999,78.10208,57.539519999999996,-0.20621916,0.0,17.71792797,50.86474718,40.33156726,1.47148245,1.85193726,0.94769637
37.0,79.0,58.0,37.0342,79.02803999999999,58.03112,-0.18769509,0.0,17.89952375,50.19117328,40.70273886,1.35619452,2.1385494,1.33797208
37.0,80.0,58.5,37.00320000000001,79.99327999999998,58.49824,-0.19690324,0.02,18.05856389,50.88358706,40.76974466,1.3249565,2.7444218,1.49848583
37.0,81.0,59.0,36.970560000000006,80.93368000000001,58.952119999999994,-0.20453645,0.0,17.81723129,51.62889538,41.00389991,1.81460927,2.73573789,1.57846542
37.0,82.0,59.5,36.91228,82.04315999999999,59.47771999999997,-0.19945919,0.0,18.14534054,52.14136119,41.64456074,1.32904467,3.12591545,1.90610778
37.0,83.0,60.0,37.00788000000001,82.92420000000001,59.96604000000002,-0.21023487,0.0,18.04422327,53.50804764,42.18434502,1.59007476,2.3844581,1.42282708
37.0,84.0,60.5,37.03136000000001,84.00499999999997,60.51818000000001,-0.21725428,0.0,17.7634929,53.93331173,42.12801643,1.10712533,2.87564245,1.61146013
37.0,85.0,61.0,36.97596000000001,85.10679999999998,61.04138000000001,-0.23038616,0.0,18.20002979,55.75933512,42.88459549,1.22844715,2.25097347,1.71297589
37.0,86.0,61.5,36.95556,86.05776,61.506660000000004,-0.23042734,0.0,17.64756175,56.81684613,43.68972287,1.46715962,1.9790624,1.34501433
37.0,87.0,62.0,36.95183999999999,86.98620000000003,61.96902000000001,-0.23362693,0.0,18.01588072,57.51035112,44.03242404,1.08507245,1.90441681,1.11026312
37.0,88.0,62.5,37.007639999999995,87.98379999999999,62.49571999999998,-0.23247446,0.0,17.67251574,57.58267635,44.15147827,1.59889003,2.68967159,1.74196236
37.0,89.0,63.0,36.992,88.97967999999999,62.98584000000001,-0.23187453,0.0,18.43024767,57.92929945,44.4156446,1.32648618,2.61305141,1.47580169
37.0,90.0,63.5,36.93296,90.01816,63.47556,-0.23468988,0.0,17.62106634,58.94687224,45.03842024,1.47092176,2.86186186,1.53673362
37.0,91.0,64.0,37.015519999999995,90.98268000000002,63.999100000000006,-0.2505221,0.0,18.21102122,60.58469408,45.37350576,1.06762907,1.79017607,1.30389115
37.0,92.0,64.5,37.05864,92.16104000000001,64.60984,-0.25585489,0.0,18.17287209,62.39447738,46.40753951,1.20719322,2.18839406,1.39801575
37.0,93.0,65.0,36.943000000000005,93.03175999999999,64.98737999999999,-0.25201897,0.0,17.95826643,62.01916166,46.32733996,1.45340244,2.71411806,1.41241154
37.0,94.0,65.5,36.937799999999996,93.92608,65.43194000000001,-0.25997461,0.0,18.09752757,62.72273782,46.3677558,1.26659725,2.31067306,1.89415816
37.0,95.0,66.0,36.94852,94.96920000000001,65.95885999999999,-0.26018171,0.0,18.20134472,63.62688621,47.02789902,1.35291974,2.62500681,1.76891969
37.0,96.0,66.5,36.98828000000001,96.00652000000004,66.49739999999998,-0.25618517,0.0,18.13979705,64.34266275,47.8110214,1.40408107,2.60448809,1.61434359
37.0,97.0,67.0,36.99236,97.04184,67.01710000000001,-0.2602402,0.0,18.04647143,65.17919312,48.15216991,1.26905898,2.65353042,1.4636416
37.0,98.0,67.5,36.99312,97.99975999999998,67.49644,-0.26882398,0.0,17.88227194,66.05176751,48.23702279,1.57136334,2.62926695,1.3823653
37.0,99.0,68.0,37.032759999999996,98.94760000000002,67.99018,-0.26825265,0.0,18.33478686,67.08928017,49.06831919,1.22885767,2.22354768,1.88248088
37.0,100.0,68.5,36.93336,100.00116000000001,68.46726,-0.26891356,0.0,18.31480003,67.58301385,49.37227529,1.13579252,2.52802859,1.64560659
37.0,101.0,69.0,37.009640000000005,100.95956000000002,68.98460000000001,-0.27538048,0.0,17.89138458,68.7121589,49.74147224,1.38073913,2.47591804,1.72361415
37.0,102.0,69.5,36.965799999999994,102.06808000000001,69.51693999999999,-0.28421938,0.0,18.0002914,69.96100679,50.03432311,1.18654207,2.27147893,1.64656637
37.0,103.0,70.0,36.958920000000006,102.96043999999996,69.95967999999999,-0.27640698,0.0,17.67857641,70.15225507,50.72763357,1.54613901,2.53277513,1.63936534
37.0,104.0,70.5,36.97136000000001,104.12824,70.54979999999998,-0.28239662,0.0,17.92558424,71.65158872,51.39285272,1.26617725,2.16142753,1.44650226
37.0,105.0,71.0,36.98272,104.97672,70.97972000000003,-0.29320601,0.0,17.56810526,72.73602947,51.39224699,1.57250845,1.84706814,1.56022989
37.0,106.0,71.5,36.96763999999999,106.02800000000006,71.49781999999999,-0.29095327,0.0,18.12692804,73.21182044,51.84921806,1.61161994,2.93983966,1.6998202
37.0,107.0,72.0,36.95604,106.92736000000002,71.9417,-0.29383551,0.0,17.71094697,74.07028697,52.27557004,1.46755322,2.43739961,1.5233262
37.0,108.0,72.5,37.058000000000014,107.90036000000002,72.47917999999999,-0.28795826,0.0,18.23992959,74.26487495,52.81627461,1.40961904,3.31776338,1.63608198
37.0,109.0,73.0,37.015040000000006,108.96928000000001,72.99215999999998,-0.28960302,0.0,17.71869277,75.32790172,53.47949256,1.67203433,2.2850566,1.61101858
37.0,110.0,73.5,37.03112,110.00868000000003,73.51990000000002,-0.29970653,0.0,17.7333728,77.27142198,54.07456171,1.61692383,2.25283769,1.06837549
38.0,5.0,21.5,38.05732000000001,5.074520000000001,21.565920000000006,-0.3833231,0.0,18.37210064,0.35068498,11.27867086,1.63846728,0.09512165,0.66849077
38.0,6.0,22.0,38.05855999999999,6.018400000000002,22.038479999999996,-0.37249536,0.0,18.91364771,0.54887698,11.82580711,1.41911597,0.10225568,0.71614696
38.0,7.0,22.5,38.029,7.0458799999999995,22.537439999999993,-0.35846732,0.0,18.49815815,0.7186408,11.80545003,1.60641592,0.08297397,0.65659176
38.0,8.0,23.0,38.01008000000001,8.027080000000002,23.018579999999996,-0.33589477,0.0,18.81825735,0.80298366,12.44325381,1.64405238,0.15697898,0.91627334
38.0,9.0,23.5,38.00452,9.011360000000002,23.507939999999994,-0.32469785,0.0,18.60680961,1.02474727,12.50107066,1.55842613,0.3298081,0.87657616
38.0,10.0,24.0,37.97787999999999,10.004640000000002,23.991259999999997,-0.30441793,0.0,18.7413797,1.44347452,12.98939327,1.57486864,0.46978729,0.9156889
38.0,11.0,24.5,37.99323999999999,10.983600000000006,24.48842,-0.28087521,0.0,18.75611895,1.84852047,13.41553101,1.61058686,0.43842103,0.81466639
38.0,12.0,25.0,37.96300000000001,11.986079999999998,24.97454,-0.2644425,0.0,18.85450917,2.19863789,13.82248478,1.41795166,0.53137414,0.91481156
38.0,13.0,25.5,38.01096,12.97436,25.492659999999997,-0.25419652,0.0,18.57272454,2.92563109,13.81845916,1.45804338,0.62908353,1.13330695
38.0,14.0,26.0,37.97248000000001,13.99772,25.985100000000006,-0.22312302,0.0,18.96625982,3.26896431,14.67302469,1.36367878,0.62271006,0.72022652
38.0,15.0,26.5,37.977920000000005,15.008959999999995,26.493440000000007,-0.20282161,0.02,18.76453199,3.90091754,14.85725428,1.64748544,0.78474478,0.89116094
38.0,16.0,27.0,37.934920000000005,15.994039999999998,26.964479999999995,-0.1865794,0.0,18.81257702,4.19012993,15.24059439,1.42837219,0.784757,0.97406822
38.0,17.0,27.5,38.005120000000005,17.00052,27.502819999999996,-0.16806138,0.04,18.8970486,4.96189906,15.64014595,1.57955804,0.71269639,1.03631745
38.0,18.0,28.0,38.006240000000005,17.96064,27.98344,-0.13213677,0.02,18.49176481,5.52755528,15.99655603,1.25300583,0.79293967,0.96453598
38.0,19.0,28.5,37.984480000000005,18.99996,28.492220000000007,-0.12119302,0.04,18.63817987,5.91905429,16.30639741,1.77230226,0.88259707,1.15659998
38.0,20.0,29.0,38.014959999999995,20.014279999999996,29.014619999999994,-0.1163256,0.06,18.62046316,6.62137184,16.38751871,1.5887878,0.76989381,1.17631871
38.0,21.0,29.5,38.051759999999994,21.004119999999997,29.527939999999994,-0.08400499,0.14,18.83346785,7.24683857,17.15898645,1.41560233,0.93963916,0.99854577
38.0,22.0,30.0,38.005439999999986,21.9576,29.981520000000014,-0.04285687,0.28,18.43159708,7.74619257,17.54184899,1.45720583,1.19816429,1.02931788
38.0,23.0,30.5,37.98299999999999,22.902559999999998,30.442780000000006,-0.02860984,0.3,18.13166979,8.47344403,17.48824699,1.69043128,1.10877497,1.22291796
38.0,24.0,31.0,38.09944,24.062200000000008,31.08082,-0.01324246,0.34,18.78845605,9.15204698,18.44846995,1.44647481,1.21405171,0.93640042
38.0,25.0,31.5,38.01556000000001,24.965999999999994,31.490779999999994,0.02224571,0.54,18.66256404,9.7240666,18.95576977,1.68703898,1.19493245,0.98733184
38.0,26.0,32.0,37.968680000000006,26.02852,31.99860000000001,0.04342267,0.56,18.41704963,10.2513843,19.11943162,1.37135639,1.3157235,0.732511
38.0,27.0,32.5,37.958920000000006,27.004759999999997,32.48183999999999,0.04500496,0.68,18.5875965,10.76046765,19.33924869,1.45794374,1.25400445,1.05611504
38.0,28.0,33.0,37.98011999999998,27.99132,32.98572,0.07714461,0.78,18.58186814,11.73136127,19.89626981,1.50008137,1.29428812,0.96471524
38.0,29.0,33.5,38.07048,28.979160000000007,33.524820000000005,0.08600261,0.86,18.73718285,12.64706478,20.25317116,1.37585713,1.19454887,1.09628643
38.0,30.0,34.0,38.04424,30.03812,34.041180000000004,0.10264796,0.9,19.03802218,13.02004893,20.86541689,1.49325182,1.16872541,1.0595469
38.0,31.0,34.5,37.9888,31.026039999999988,34.507419999999996,0.13657892,0.94,18.48598255,13.52930492,20.91164595,1.35597568,1.43223718,1.04849181
38.0,32.0,35.0,37.9676,31.97632000000001,34.971959999999996,0.13336307,0.94,18.86065176,14.62713925,21.27081489,1.54064469,1.27388204,1.16795187
38.0,33.0,35.5,37.97899999999998,33.00916,35.49408000000001,0.19086345,1.0,18.38159471,15.35816483,21.80075351,1.3314353,1.19613388,0.95421016
38.0,34.0,36.0,38.019520000000014,34.000960000000006,36.01024000000001,0.1623481,1.0,18.92053674,16.08547367,22.01206358,1.44043128,1.2025952,0.91425781
38.0,35.0,36.5,38.041999999999994,34.98283999999999,36.51242000000001,0.17944521,1.0,19.04020298,16.84914097,22.50265842,1.37397366,1.08904592,1.17955299
38.0,36.0,37.0,38.010799999999996,35.951600000000006,36.98119999999999,0.21216782,1.0,18.78682537,17.27485889,23.06514342,1.26760836,1.37651069,1.23623691
38.0,37.0,37.5,38.0048,36.98351999999999,37.49416000000001,0.22215466,1.0,18.55317496,17.89502364,23.34308982,1.55703585,1.46265545,1.07743648
